DateTime,GPS_Y,GPS_Z,Acc_Y,Acc_Z,Fix
17:58.6,,,3.71657E-05,-0.000766445,
17:58.6,,,1.2995E-06,-0.000747732,
17:58.6,,,7.0173E-06,-0.000638314,
17:58.6,,,0.000121113,-0.000854031,
17:58.6,,,0.000125532,-0.000439231,
17:58.6,,,-4.96409E-05,-0.000410122,
17:58.6,,,-0.000145024,-0.000362301,
17:58.6,,,-8.5767E-06,-0.000608426,
17:58.6,,,0.000123972,-0.000762287,
17:58.6,-0.000502416,113.204,7.5371E-06,-0.000916148,3
17:58.6,,,-0.000020792,-0.000922645,
17:58.6,,,5.48389E-05,-0.000685096,
17:58.6,,,0.000112537,-0.000609985,
17:58.6,,,5.89973E-05,-0.000229752,
17:58.6,,,-0.000102401,-0.000179071,
17:58.6,,,-2.93687E-05,4.80815E-05,
17:58.6,,,2.39108E-05,-5.37993E-05,
17:58.6,,,1.09158E-05,-0.000492511,
17:58.6,,,0.000041584,-0.000444429,
17:58.6,-0.000502416,113.205,7.71903E-05,-0.000693673,3
17:58.6,,,7.64106E-05,-0.000716284,
17:58.6,,,5.198E-07,-0.000533835,
17:58.6,,,-1.19554E-05,-0.000100321,
17:58.6,,,-5.84775E-05,0.000454045,
17:58.6,,,-0.000018193,0.000214937,
17:58.6,,,9.0965E-06,-0.000249244,
17:58.6,,,1.74133E-05,-0.000725641,
17:58.6,,,-1.92326E-05,-0.001185144,
17:58.6,,,3.84652E-05,-0.000926803,
17:58.6,-0.000912188,113.205,9.22645E-05,-0.000252623,3
17:58.6,,,-0.000041584,0.000357882,
17:58.6,,,-6.00369E-05,0.000670542,
17:58.6,,,-9.12249E-05,0.000464961,
17:58.6,,,-7.797E-07,7.2772E-06,
17:58.6,,,2.41707E-05,-0.000375036,
17:58.6,,,0.000072772,-0.000294987,
17:58.6,,,7.09527E-05,-0.000470159,
17:58.6,,,-9.82422E-05,-0.000202202,
17:58.6,,,-5.40592E-05,0.00015594,
17:58.6,-0.000502416,113.206,-1.87128E-05,-7.797E-07,3
17:59.6,,,-5.95171E-05,0.000271336,
17:59.6,,,0.000005198,-0.000187128,
17:59.6,,,0.000100321,-0.000356063,
17:59.6,,,8.86259E-05,9.64229E-05,
17:59.6,,,0.000036386,0.000258601,
17:59.6,,,1.79331E-05,-0.000149183,
17:59.6,,,3.43068E-05,-0.000486273,
17:59.6,,,4.65221E-05,-0.000443909,
17:59.6,,,-2.26113E-05,-0.000501867,
17:59.6,-0.001414604,113.203,1.94925E-05,-2.70296E-05,3
17:59.6,,,4.18439E-05,8.16086E-05,
17:59.6,,,-5.09404E-05,-2.15717E-05,
17:59.6,,,-3.09281E-05,-0.000146324,
17:59.6,,,-1.94925E-05,-0.000432993,
17:59.6,,,1.79331E-05,-0.000681198,
17:59.6,,,-4.05444E-05,-0.000628438,
17:59.6,,,-2.39108E-05,-0.000226633,
17:59.6,,,2.72895E-05,-0.000167116,
17:59.6,,,7.09527E-05,1.87128E-05,
17:59.6,-0.000502416,113.206,-3.45667E-05,0.000294727,3
17:59.6,,,-0.000100062,0.000171534,
17:59.6,,,1.01361E-05,-0.000508884,
17:59.6,,,-1.92326E-05,-0.001067929,
17:59.6,,,9.17447E-05,-0.00098892,
17:59.6,,,8.39477E-05,-0.000578537,
17:59.6,,,7.12126E-05,-0.000250024,
17:59.6,,,1.74133E-05,-0.000274454,
17:59.6,,,-6.78339E-05,-0.000247165,
17:59.6,,,-0.000038985,-0.000250284,
17:59.6,-9.26E-05,113.205,2.70296E-05,-0.000511743,3
17:59.6,,,7.95294E-05,-0.000827782,
17:59.6,,,5.79577E-05,-0.000859229,
17:59.6,,,0.000102401,-0.001103016,
17:59.6,,,0.000108638,-0.001267792,
17:59.6,,,6.34156E-05,-0.000945516,
17:59.6,,,6.4975E-06,-0.000875083,
17:59.6,,,-8.73264E-05,-0.000481855,
17:59.6,,,-5.32795E-05,-0.000341509,
17:59.6,,,-1.8193E-06,-0.000449367,
17:59.6,-0.000502416,113.207,0.000070173,-0.000473018,3
17:59.6,,,0.00018219,-0.000964229,
17:59.6,,,0.000113576,-0.00106481,
17:59.6,,,1.53341E-05,-0.001202038,
17:59.6,,,-8.03091E-05,-0.000827522,
17:59.6,,,-7.5371E-06,-0.000589453,
17:59.6,,,-3.56063E-05,-0.000663265,
17:59.6,,,4.6782E-06,-0.000283291,
17:59.6,,,9.92818E-05,-0.00065001,
17:59.6,,,7.84898E-05,-0.000579317,
17:59.6,-0.000912188,113.204,4.21038E-05,-0.000826742,3
17:59.6,,,4.39231E-05,-0.001308597,
17:59.6,,,0.000143985,-0.001103276,
17:59.6,,,-7.2772E-06,-0.000769304,
17:59.6,,,-1.11757E-05,-0.000324095,
17:59.6,,,5.09404E-05,-0.000290048,
17:59.6,,,0.000111757,-0.000296546,
17:59.6,,,4.36632E-05,-0.000538513,
17:59.6,,,-9.6163E-06,-0.000637275,
17:59.6,,,-3.92449E-05,-0.000827002,
17:59.6,-0.000912188,113.208,-9.30442E-05,-0.001098857,3
17:59.6,,,6.13364E-05,-0.000843116,
17:59.6,,,0.000031188,-0.000713166,
17:59.6,,,0.000138527,-0.000370098,
17:59.6,,,0.000132809,-0.000090965,
17:59.6,,,-3.76855E-05,-0.000579837,
17:59.6,,,-0.000111497,-0.000583216,
17:59.6,,,-4.21038E-05,-0.000436892,
17:59.6,,,0.000157759,-0.001171369,
17:59.6,,,9.38239E-05,-0.001458819,
17:59.6,-0.001824376,113.202,0.000134628,-0.001149538,3
17:59.6,,,9.72026E-05,-0.000262239,
17:59.6,,,-5.58785E-05,-3.84652E-05,
17:59.6,,,-1.89727E-05,-0.000394268,
17:59.6,,,-3.82053E-05,-0.000173613,
17:59.6,,,-1.5594E-06,-0.000566322,
17:59.6,,,1.19554E-05,-0.000823363,
17:59.6,,,0.000127091,-0.000972286,
17:59.6,,,0.000177512,-0.000866247,
17:59.6,,,4.75617E-05,-0.000574379,
17:59.6,-0.001824376,113.203,1.32549E-05,-0.000642993,3
17:59.6,,,2.599E-07,-0.000577758,
17:59.6,,,2.54702E-05,-0.000521619,
17:59.6,,,5.14602E-05,-0.000540592,
17:59.6,,,1.16955E-05,-0.000615183,
17:59.6,,,0.000072772,-0.000402845,
17:59.6,,,0.000193106,-0.000639614,
17:59.6,,,8.65467E-05,-0.000630517,
17:59.6,,,-2.98885E-05,-0.000377895,
17:59.6,,,-0.000059777,-0.000354764,
17:59.6,-0.001004832,113.203,-0.000038985,5.82176E-05,3
17:59.6,,,-2.88489E-05,0.000292647,
17:59.6,,,-3.61261E-05,-0.000123453,
17:59.6,,,3.53464E-05,-0.000923425,
17:59.6,,,-6.7574E-06,-0.00111861,
17:59.6,,,-5.58785E-05,-0.001511578,
17:59.6,,,-0.00002599,-0.001608261,
17:59.6,,,-3.79454E-05,-0.000885219,
17:59.6,,,-4.65221E-05,-0.00041688,
17:59.6,,,-0.000112277,-0.000122413,
17:59.6,-0.001414604,113.203,-6.65344E-05,0.000278873,3
18:00.0,,,1.79331E-05,2.72895E-05,
18:00.0,,,1.68935E-05,-0.000759688,
18:00.0,,,7.25121E-05,-0.00104012,
18:00.0,,,-0.000010396,-0.00132601,
18:00.0,,,-4.21038E-05,-0.000885739,
18:00.0,,,-2.65098E-05,-1.16955E-05,
18:00.0,,,-2.96286E-05,0.000222474,
18:00.0,,,-3.53464E-05,-3.82053E-05,
18:00.0,,,2.20915E-05,-0.000586334,
18:00.0,-0.001824376,113.203,3.58662E-05,-0.00106559,3
18:00.0,,,-0.000147363,-0.000903932,
18:00.0,,,-4.44429E-05,-5.89973E-05,
18:00.0,,,2.10519E-05,4.4183E-06,
18:00.0,,,-5.89973E-05,-0.000141386,
18:00.0,,,-8.3168E-06,-9.59031E-05,
18:00.0,,,-2.599E-07,-0.000327734,
18:00.0,,,0.000041584,-0.000123193,
18:00.0,,,-1.42945E-05,-6.13364E-05,
18:00.0,,,-6.02968E-05,5.37993E-05,
18:00.0,-0.001414604,113.201,-5.69181E-05,-0.000147883,3
18:00.0,,,-7.71903E-05,-0.000559305,
18:00.0,,,-2.00123E-05,-0.000344368,
18:00.0,,,7.797E-07,-0.000549948,
18:00.0,,,0.000002599,-0.000422338,
18:00.0,,,-1.66336E-05,-0.000143725,
18:00.0,,,0.00010474,-0.000296806,
18:00.0,,,2.72895E-05,9.56432E-05,
18:00.0,,,-3.61261E-05,0.000150742,
18:00.0,,,3.04083E-05,-0.000191806,
18:00.0,-0.001824376,113.202,-9.51234E-05,1.87128E-05,3
18:00.0,,,3.09281E-05,-0.000153601,
18:00.0,,,7.12126E-05,-0.000342808,
18:00.0,,,4.02845E-05,-0.000372697,
18:00.0,,,0.000018193,-0.00064871,
18:00.0,,,8.03091E-05,-0.000283031,
18:00.0,,,5.43191E-05,0.000320977,
18:00.0,,,-7.43314E-05,0.000706928,
18:00.0,,,4.26236E-05,0.000274454,
18:00.0,,,-2.57301E-05,-0.000269776,
18:00.0,-0.000502416,113.202,-0.000038985,-0.000245865,3
18:00.0,,,-5.79577E-05,-0.000217536,
18:00.0,,,-7.0173E-06,-0.00025964,
18:00.0,,,1.58539E-05,-0.000394788,
18:00.0,,,-0.000083168,-7.84898E-05,
18:00.0,,,1.61138E-05,0.000279393,
18:00.0,,,-6.86136E-05,0.000229752,
18:00.0,,,-0.000010396,-0.000253403,
18:00.0,,,6.99131E-05,-0.000471978,
18:00.0,,,0.000007797,-0.000186608,
18:00.0,-0.000502416,113.201,-5.30196E-05,0.000018193,3
18:00.0,,,-4.49627E-05,0.000199083,
18:00.0,,,9.98016E-05,-0.000172574,
18:00.0,,,5.06805E-05,9.30442E-05,
18:00.0,,,8.86259E-05,0.000357363,
18:00.0,,,5.66582E-05,-0.000383872,
18:00.0,,,-2.00123E-05,-0.000256781,
18:00.0,,,-2.91088E-05,-2.20915E-05,
18:00.0,,,1.32549E-05,9.17447E-05,
18:00.0,,,1.84529E-05,0.000542671,
18:00.0,-0.001414604,113.199,4.13241E-05,0.000521619,3
18:00.0,,,6.96532E-05,0.000376075,
18:00.0,,,-5.9777E-06,0.000365419,
18:00.0,,,9.04452E-05,0.000107079,
18:00.0,,,-9.0965E-06,-0.000147103,
18:00.0,,,4.78216E-05,8.52472E-05,
18:00.0,,,4.54825E-05,0.000604527,
18:00.0,,,2.26113E-05,0.001008152,
18:00.0,,,0.000112017,0.001034402,
18:00.0,,,3.1188E-06,0.000836618,
18:00.0,-0.000502416,113.199,9.04452E-05,0.000429875,3
18:00.0,,,2.20915E-05,-0.000486273,
18:00.0,,,2.00123E-05,-0.000618302,
18:00.0,,,5.4579E-06,3.43068E-05,
18:00.0,,,-6.88735E-05,0.000653908,
18:00.0,,,-1.37747E-05,0.001251938,
18:00.0,,,-2.31311E-05,0.000782039,
18:00.0,,,0.000128391,0.000113576,
18:00.0,,,7.22522E-05,-0.000206361,
18:00.0,,,9.43437E-05,-0.000459763,
18:00.0,-0.000912188,113.202,3.76855E-05,-0.000406744,3
18:00.0,,,-9.72026E-05,0.000046782,
18:00.0,,,4.99008E-05,0.0006235,
18:00.0,,,3.84652E-05,0.001127446,
18:00.0,,,4.39231E-05,0.001160454,
18:00.0,,,-2.98885E-05,0.000189987,
18:00.0,,,7.40715E-05,-0.000307462,
18:00.0,,,0.000170494,-2.41707E-05,
18:00.0,,,5.48389E-05,0.000220915,
18:00.0,,,-3.53464E-05,0.000326694,
18:00.0,-0.000502416,113.201,-0.00010318,0.000573339,3
18:00.0,,,-3.58662E-05,0.000632337,
18:00.0,,,8.5767E-06,0.000539033,
18:00.0,,,6.13364E-05,0.000291088,
18:00.0,,,0.000072772,-0.000316298,
18:00.0,,,3.24875E-05,-0.000322276,
18:00.0,,,3.40469E-05,0.000385952,
18:00.0,,,5.40592E-05,0.000642993,
18:00.0,,,-3.04083E-05,0.000205841,
18:00.0,,,-7.22522E-05,0.000431694,
18:00.0,-0.000912188,113.2,-1.74133E-05,0.00028511,3
18:01.0,,,6.15963E-05,-0.000241967,
18:01.0,,,0.000173613,2.93687E-05,
18:01.0,,,0.000115915,-4.57424E-05,
18:01.0,,,3.24875E-05,-7.5371E-06,
18:01.0,,,1.35148E-05,0.000194405,
18:01.0,,,7.0173E-06,0.000192066,
18:01.0,,,2.72895E-05,0.000452226,
18:01.0,,,1.61138E-05,0.000101881,
18:01.0,,,5.95171E-05,-0.000351125,
18:01.0,-0.000502416,113.2,0.000112017,-0.000070173,3
18:01.0,,,9.38239E-05,-5.74379E-05,
18:01.0,,,1.79331E-05,0.000222474,
18:01.0,,,-1.0396E-06,0.000502387,
18:01.0,,,-3.09281E-05,0.000352424,
18:01.0,,,-0.000107859,0.000583216,
18:01.0,,,-2.3391E-06,0.000381273,
18:01.0,,,6.41953E-05,0.000083168,
18:01.0,,,4.78216E-05,-0.000222994,
18:01.0,,,3.53464E-05,-0.000177512,
18:01.0,-0.001414604,113.198,-3.24875E-05,0.000240408,3
18:01.0,,,-0.000010396,0.000219875,
18:01.0,,,-0.000015594,0.000399466,
18:01.0,,,-7.17324E-05,0.000549948,
18:01.0,,,-7.82299E-05,0.00033709,
18:01.0,,,-7.48512E-05,0.000354244,
18:01.0,,,3.01484E-05,0.000514862,
18:01.0,,,8.75863E-05,-0.000120854,
18:01.0,,,7.32918E-05,4.62622E-05,
18:01.0,,,-5.4579E-06,0.000478996,
18:01.0,0,113.201,-8.13487E-05,0.000331373,3
18:01.0,,,-6.36755E-05,0.000842596,
18:01.0,,,-9.38239E-05,0.000781779,
18:01.0,,,-7.64106E-05,6.18562E-05,
18:01.0,,,-3.71657E-05,-0.000246125,
18:01.0,,,9.51234E-05,-3.04083E-05,
18:01.0,,,0.000096163,-6.10765E-05,
18:01.0,,,-6.41953E-05,0.000446248,
18:01.0,,,-6.13364E-05,0.001217632,
18:01.0,,,-9.17447E-05,0.000901593,
18:01.0,-0.001824376,113.195,-0.000167895,0.000814787,3
18:01.0,,,-5.53587E-05,0.000737076,
18:01.0,,,4.31434E-05,-4.96409E-05,
18:01.0,,,-4.47028E-05,-0.000165816,
18:01.0,,,-3.32672E-05,0.000533575,
18:01.0,,,-2.93687E-05,0.000317078,
18:01.0,,,-0.000114096,-8.73264E-05,
18:01.0,,,-0.00013099,0.000565023,
18:01.0,,,-7.17324E-05,0.000308241,
18:01.0,,,8.08289E-05,4.75617E-05,
18:01.0,-0.001824376,113.199,5.69181E-05,0.000298625,3
18:01.0,,,5.61384E-05,-0.000177772,
18:01.0,,,0.000020792,-0.000449367,
18:01.0,,,-0.000106039,-0.000007797,
18:01.0,,,-3.45667E-05,0.00028641,
18:01.0,,,-1.14356E-05,0.000195705,
18:01.0,,,1.45544E-05,0.000851692,
18:01.0,,,0.000031188,0.000814787,
18:01.0,,,7.66705E-05,0.00013125,
18:01.0,,,9.3564E-06,-0.00020714,
18:01.0,0,113.201,-2.49504E-05,-0.000149962,3
18:01.0,,,3.32672E-05,-3.95048E-05,
18:01.0,,,-2.8589E-06,0.00005198,
18:01.0,,,-5.14602E-05,0.000723042,
18:01.0,,,-3.76855E-05,0.000499788,
18:01.0,,,-3.22276E-05,0.000687695,
18:01.0,,,-0.00005198,0.000473278,
18:01.0,,,0.000206101,-0.000954093,
18:01.0,,,0.000126311,-0.00046912,
18:01.0,,,2.88489E-05,-0.000033787,
18:01.0,-0.000502416,113.199,-9.8762E-06,8.88858E-05,3
18:01.0,,,-0.000171274,0.000998016,
18:01.0,,,-3.3787E-06,0.000865727,
18:01.0,,,5.7178E-06,0.000711346,
18:01.0,,,3.69058E-05,0.000115136,
18:01.0,,,4.36632E-05,-0.000895615,
18:01.0,,,9.12249E-05,-0.000864168,
18:01.0,,,0.000116435,-0.000136188,
18:01.0,,,-1.50742E-05,0.000579057,
18:01.0,,,4.00246E-05,0.00057256,
18:01.0,-0.000502416,113.199,-2.00123E-05,0.000685876,3
18:01.0,,,-1.71534E-05,0.000548129,
18:01.0,,,-1.09158E-05,0.000276534,
18:01.0,,,7.66705E-05,0.000176472,
18:01.0,,,9.77224E-05,-0.000345147,
18:01.0,,,5.06805E-05,-5.14602E-05,
18:01.0,,,0.000151782,0.000689515,
18:01.0,,,-8.5767E-06,0.001072867,
18:01.0,,,5.27597E-05,0.000594391,
18:01.0,,,7.0173E-06,0.00059829,
18:01.0,-0.001414604,113.197,-3.61261E-05,0.000904452,3
18:01.0,,,0.00012969,-8.00492E-05,
18:01.0,,,5.58785E-05,0.000134888,
18:01.0,,,3.69058E-05,0.000322016,
18:01.0,,,2.54702E-05,0.000175433,
18:01.0,,,0.000096163,0.000471719,
18:01.0,,,6.10765E-05,0.0003124,
18:01.0,,,-3.14479E-05,0.000368278,
18:01.0,,,-2.05321E-05,-0.000116695,
18:01.0,,,-4.34033E-05,-8.70665E-05,
18:01.0,-0.001824376,113.197,4.96409E-05,7.64106E-05,3
18:02.0,,,0.000106819,5.43191E-05,
18:02.0,,,9.66828E-05,0.000672621,
18:02.0,,,0.000122153,0.000297326,
18:02.0,,,0.00013125,-0.000197264,
18:02.0,,,4.91211E-05,0.000163997,
18:02.0,,,6.93933E-05,0.000517201,
18:02.0,,,7.69304E-05,0.000190247,
18:02.0,,,1.0396E-06,-0.000333192,
18:02.0,,,3.06682E-05,-0.000265878,
18:02.0,0,113.199,4.00246E-05,-0.000466001,3
18:02.0,,,0.000113836,-4.05444E-05,
18:02.0,,,0.000036386,0.000392189,
18:02.0,,,9.07051E-05,-2.98885E-05,
18:02.0,,,8.75863E-05,-6.73141E-05,
18:02.0,,,-0.000075371,0.000297586,
18:02.0,,,-4.73018E-05,0.000427536,
18:02.0,,,7.35517E-05,-0.000146584,
18:02.0,,,0.000146064,-0.000511483,
18:02.0,,,-0.000023391,-0.000532015,
18:02.0,0,113.201,7.19923E-05,-0.000502387,3
18:02.0,,,7.2772E-06,-0.000221695,
18:02.0,,,-4.47028E-05,7.797E-07,
18:02.0,,,4.73018E-05,0.000153861,
18:02.0,,,1.45544E-05,0.000268997,
18:02.0,,,0.000161398,-0.000274974,
18:02.0,,,0.000012995,-0.000361001,
18:02.0,,,3.71657E-05,-0.000456644,
18:02.0,,,5.09404E-05,-0.000792435,
18:02.0,,,-0.000114876,-0.000167116,
18:02.0,-0.000912188,113.199,-3.82053E-05,0.000123193,3
18:02.0,,,1.53341E-05,1.76732E-05,
18:02.0,,,8.10888E-05,-0.000475877,
18:02.0,,,2.98885E-05,-0.00044235,
18:02.0,,,0.000127091,-8.21284E-05,
18:02.0,,,7.45913E-05,-0.000142425,
18:02.0,,,-0.000093564,0.000166596,
18:02.0,,,-1.45544E-05,0.000278093,
18:02.0,,,-0.00007797,0.000247165,
18:02.0,,,2.18316E-05,0.000132809,
18:02.0,0,113.2,9.25244E-05,-0.000149443,3
18:02.0,,,-2.98885E-05,-0.000685616,
18:02.0,,,-2.28712E-05,-0.000532015,
18:02.0,,,4.70419E-05,0.000249764,
18:02.0,,,2.13118E-05,0.000195965,
18:02.0,,,-1.11757E-05,0.000618562,
18:02.0,,,1.63737E-05,0.001021147,
18:02.0,,,-8.8366E-06,0.000354504,
18:02.0,,,7.43314E-05,-0.000456904,
18:02.0,,,4.6782E-06,-0.000811928,
18:02.0,0.000409772,113.202,-8.88858E-05,-0.000581396,3
18:02.0,,,4.13241E-05,-0.000412201,
18:02.0,,,0.000145544,-7.66705E-05,
18:02.0,,,0.00005198,0.000268477,
18:02.0,,,-2.96286E-05,0.000188428,
18:02.0,,,-3.76855E-05,-2.62499E-05,
18:02.0,,,-0.000136707,-0.000228192,
18:02.0,,,2.41707E-05,-0.000839217,
18:02.0,,,6.60146E-05,-0.001211394,
18:02.0,,,0.000105779,-0.000627659,
18:02.0,0.000409772,113.199,0.000149962,-0.000116435,3
18:02.0,,,9.8762E-06,0.000184009,
18:02.0,,,-7.30319E-05,0.000310321,
18:02.0,,,-0.000136967,-0.000288229,
18:02.0,,,-6.83537E-05,-0.000388031,
18:02.0,,,-2.23514E-05,-0.00036438,
18:02.0,,,0.00010422,-0.000605047,
18:02.0,,,0.00013047,-0.000261979,
18:02.0,,,1.32549E-05,-0.000238068,
18:02.0,,,2.57301E-05,0.000165296,
18:02.0,-0.001824376,113.197,-1.45544E-05,0.000036386,3
18:02.0,,,-3.53464E-05,-0.000463142,
18:02.0,,,4.49627E-05,-0.000201163,
18:02.0,,,6.00369E-05,-0.00064897,
18:02.0,,,-1.37747E-05,-0.000593612,
18:02.0,,,-4.73018E-05,-9.51234E-05,
18:02.0,,,9.25244E-05,-0.000626879,
18:02.0,,,4.05444E-05,-0.000488092,
18:02.0,,,3.50865E-05,0.000300185,
18:02.0,,,0.000126052,8.26482E-05,
18:02.0,-0.001824376,113.197,-6.05567E-05,-0.000595431,3
18:02.0,,,-8.78462E-05,-0.00072694,
18:02.0,,,2.75494E-05,-0.000888078,
18:02.0,,,1.32549E-05,-0.000968128,
18:02.0,,,-6.62745E-05,1.87128E-05,
18:02.0,,,3.6386E-06,0.000211039,
18:02.0,,,0.000067574,-0.000373996,
18:02.0,,,5.56186E-05,-0.000117995,
18:02.0,,,0.000041584,-0.000158279,
18:02.0,,,-6.80938E-05,-0.000661705,
18:02.0,-0.000502416,113.202,-6.7574E-06,-0.00038985,3
18:02.0,,,-3.40469E-05,0.000132809,
18:02.0,,,9.8762E-06,1.50742E-05,
18:02.0,,,7.87497E-05,-0.000161398,
18:02.0,,,-9.20046E-05,-0.000229492,
18:02.0,,,-2.96286E-05,-0.000687176,
18:02.0,,,0.000020792,-0.000557486,
18:02.0,,,0.00013047,-0.000161658,
18:02.0,,,1.66336E-05,-0.000325135,
18:02.0,,,-7.69304E-05,-0.000323835,
18:02.0,-0.000409772,113.2,8.68066E-05,-0.000428315,3
18:03.0,,,9.3564E-06,9.46036E-05,
18:03.0,,,-4.4183E-06,-0.000217796,
18:03.0,,,0.00010448,-0.000932261,
18:03.0,,,0.00012995,-0.000481595,
18:03.0,,,1.35148E-05,-0.000330853,
18:03.0,,,5.87374E-05,5.04206E-05,
18:03.0,,,8.99254E-05,0.000300704,
18:03.0,,,6.39354E-05,0.000211039,
18:03.0,,,0.000169715,-0.000278353,
18:03.0,-0.000912188,113.201,0.000131509,-0.000558005,3
18:03.0,,,4.21038E-05,-0.000510704,
18:03.0,,,2.70296E-05,-0.000771643,
18:03.0,,,8.08289E-05,-0.000316298,
18:03.0,,,8.08289E-05,0.000265358,
18:03.0,,,-2.599E-07,0.000381273,
18:03.0,,,7.06928E-05,-0.000198304,
18:03.0,,,9.66828E-05,-0.001046098,
18:03.0,,,0.000147623,-0.001050256,
18:03.0,,,0.000198304,-0.000784898,
18:03.0,-0.001824376,113.198,0.000108898,-0.000547609,3
18:03.0,,,4.39231E-05,-0.000436892,
18:03.0,,,5.50988E-05,-0.000377895,
18:03.0,,,5.22399E-05,-0.000210519,
18:03.0,,,2.46905E-05,-0.000588674,
18:03.0,,,5.37993E-05,-0.000998016,
18:03.0,,,3.79454E-05,-0.001219451,
18:03.0,,,0.000170754,-0.000835579,
18:03.0,,,0.00010526,-0.000253143,
18:03.0,,,0.000108118,-0.000219356,
18:03.0,-0.001414604,113.197,8.26482E-05,-0.000659106,3
18:03.0,,,-2.10519E-05,-0.00127481,
18:03.0,,,5.56186E-05,-0.000773203,
18:03.0,,,-3.66459E-05,-0.001234265,
18:03.0,,,0.000138787,-0.001347062,
18:03.0,,,5.82176E-05,-0.000152042,
18:03.0,,,7.32918E-05,-0.000606607,
18:03.0,,,0.000101101,-0.000639614,
18:03.0,,,-2.88489E-05,-0.000401805,
18:03.0,,,6.67943E-05,-0.000712646,
18:03.0,-0.000912188,113.198,-2.28712E-05,-0.000784118,3
18:03.0,,,0.000090965,-0.000620641,
18:03.0,,,2.31311E-05,-0.00054553,
18:03.0,,,2.52103E-05,-0.000912249,
18:03.0,,,0.000080569,-0.000818685,
18:03.0,,,0.000033787,-0.000811668,
18:03.0,,,5.9777E-06,-0.000614664,
18:03.0,,,-0.00005198,-0.000302784,
18:03.0,,,0.000109678,-0.000274454,
18:03.0,,,-4.88612E-05,0.000330853,
18:03.0,-0.000912188,113.196,3.17078E-05,8.16086E-05,3
18:03.0,,,8.42076E-05,-0.000709267,
18:03.0,,,-2.98885E-05,-0.000380754,
18:03.0,,,0.000141905,-0.000504726,
18:03.0,,,3.32672E-05,-0.000308761,
18:03.0,,,2.28712E-05,0.000195445,
18:03.0,,,-6.78339E-05,8.21284E-05,
18:03.0,,,-0.000111237,-0.000140086,
18:03.0,,,2.96286E-05,-0.000707188,
18:03.0,,,-1.22153E-05,-0.000270036,
18:03.0,-0.00132196,113.197,5.01607E-05,-8.36878E-05,3
18:03.0,,,3.87251E-05,-2.26113E-05,
18:03.0,,,8.8366E-06,0.000392709,
18:03.0,,,-1.37747E-05,0.00036464,
18:03.0,,,-6.2376E-06,0.000392449,
18:03.0,,,-7.04329E-05,0.000684837,
18:03.0,,,-0.000123193,0.000502907,
18:03.0,,,-3.3787E-06,-0.000605827,
18:03.0,,,4.28835E-05,-0.000252883,
18:03.0,,,5.40592E-05,-6.83537E-05,
18:03.0,-0.000912188,113.197,1.53341E-05,-0.000305123,3
18:03.0,,,-2.70296E-05,0.000496669,
18:03.0,,,-0.000106819,0.000486533,
18:03.0,,,-6.73141E-05,-4.60023E-05,
18:03.0,,,1.68935E-05,-0.00057178,
18:03.0,,,6.39354E-05,-0.000684577,
18:03.0,,,5.27597E-05,-0.000630258,
18:03.0,,,-8.3168E-06,-0.000501347,
18:03.0,,,4.6782E-06,0.000251843,
18:03.0,,,-3.35271E-05,0.000610245,
18:03.0,-0.001824376,113.196,7.2772E-06,0.000357882,3
18:03.0,,,2.13118E-05,-0.00012995,
18:03.0,,,4.00246E-05,-0.000685356,
18:03.0,,,9.12249E-05,-0.000931222,
18:03.0,,,4.6782E-06,-0.000848054,
18:03.0,,,5.76978E-05,-0.000216497,
18:03.0,,,3.69058E-05,0.000266657,
18:03.0,,,-5.76978E-05,0.000148403,
18:03.0,,,-2.65098E-05,0.000106039,
18:03.0,,,-2.72895E-05,-0.000114096,
18:03.0,-0.000502416,113.197,-5.58785E-05,-0.000369578,3
18:03.0,,,-3.76855E-05,-0.000755529,
18:03.0,,,0.000111237,-0.000887818,
18:03.0,,,6.47151E-05,-0.000524998,
18:03.0,,,2.96286E-05,-0.000391409,
18:03.0,,,0.000018193,-4.39231E-05,
18:03.0,,,-0.000044183,-0.000132289,
18:03.0,,,0.000007797,-0.000463142,
18:03.0,,,-1.45544E-05,-0.000556446,
18:03.0,,,7.25121E-05,-0.000669502,
18:04.0,0,113.198,0.000108638,-0.00070095,3
18:04.0,,,3.95048E-05,-0.000663785,
18:04.0,,,1.68935E-05,-0.000328254,
18:04.0,,,3.97647E-05,-7.64106E-05,
18:04.0,,,9.48635E-05,-5.61384E-05,
18:04.0,,,5.14602E-05,-0.000408563,
18:04.0,,,4.39231E-05,-0.00072876,
18:04.0,,,-1.94925E-05,-0.000480815,
18:04.0,,,-2.18316E-05,0.000111497,
18:04.0,,,6.36755E-05,4.6782E-06,
18:04.0,-0.001824376,113.196,1.27351E-05,3.95048E-05,3
18:04.0,,,8.42076E-05,0.000457684,
18:04.0,,,0.000146844,-0.000191027,
18:04.0,,,0.000128651,-0.000436112,
18:04.0,,,5.79577E-05,-0.000671842,
18:04.0,,,-4.83414E-05,-0.00059829,
18:04.0,,,-0.000041584,0.00015568,
18:04.0,,,0.000023391,0.000173353,
18:04.0,,,-1.8193E-06,-6.08166E-05,
18:04.0,,,1.35148E-05,-0.000444949,
18:04.0,-0.000912188,113.196,4.80815E-05,-0.000555406,3
18:04.0,,,-6.18562E-05,-0.000440011,
18:04.0,,,1.92326E-05,7.09527E-05,
18:04.0,,,0.000005198,0.000142425,
18:04.0,,,-0.000031188,0.000378674,
